path_uid,from_node,to_node,path_id,cell_index,row,col,x,y,is_dynamic
P6__P7__path_1,P6,P7,path_1,44,26,80,7.25,1.85,0
P6__P7__path_1,P6,P7,path_1,45,25,80,7.25,1.75,0
P6__P7__path_1,P6,P7,path_1,46,24,80,7.25,1.65,0
P6__P7__path_1,P6,P7,path_1,47,23,80,7.25,1.55,0
P6__P7__path_1,P6,P7,path_1,48,22,80,7.25,1.45,0
P6__P7__path_1,P6,P7,path_1,49,21,80,7.25,1.35,0
P6__P7__path_1,P6,P7,path_1,50,20,80,7.25,1.25,0
P6__P7__path_1,P6,P7,path_1,51,19,80,7.25,1.15,0
P6__P7__path_1,P6,P7,path_1,52,18,80,7.25,1.05,0
P6__P8__path_1,P6,P8,path_1,0,65,87,7.95,5.75,0
P6__P8__path_1,P6,P8,path_1,1,65,88,8.05,5.75,0
P6__P8__path_1,P6,P8,path_1,2,65,89,8.15,5.75,0
P6__P8__path_1,P6,P8,path_1,3,65,90,8.25,5.75,0
P6__P8__path_1,P6,P8,path_1,4,64,90,8.25,5.65,0
P6__P8__path_1,P6,P8,path_1,5,63,90,8.25,5.55,0
P6__P8__path_1,P6,P8,path_1,6,62,90,8.25,5.45,0
P6__P8__path_1,P6,P8,path_1,7,61,90,8.25,5.35,0
P6__P8__path_1,P6,P8,path_1,8,60,90,8.25,5.25,0
P6__P8__path_1,P6,P8,path_1,9,59,90,8.25,5.15,0
P6__P8__path_1,P6,P8,path_1,10,58,90,8.25,5.05,0
P6__P8__path_1,P6,P8,path_1,11,57,90,8.25,4.95,0
P6__P8__path_1,P6,P8,path_1,12,56,91,8.35,4.85,0
P6__P8__path_1,P6,P8,path_1,13,55,92,8.45,4.75,0
P6__P8__path_1,P6,P8,path_1,14,54,93,8.55,4.65,0
P6__P8__path_1,P6,P8,path_1,15,53,94,8.65,4.55,0
P6__P8__path_1,P6,P8,path_1,16,52,95,8.75,4.45,0
P6__P8__path_1,P6,P8,path_1,17,51,96,8.85,4.35,0
P6__P8__path_1,P6,P8,path_1,18,50,96,8.85,4.25,0
P6__P8__path_1,P6,P8,path_1,19,49,96,8.85,4.15,0
P6__P8__path_1,P6,P8,path_1,20,48,96,8.85,4.05,0
P6__P8__path_1,P6,P8,path_1,21,47,96,8.85,3.95,0
P6__P8__path_1,P6,P8,path_1,22,46,96,8.85,3.85,0
P6__P8__path_1,P6,P8,path_1,23,45,96,8.85,3.75,0
P6__P8__path_1,P6,P8,path_1,24,44,96,8.85,3.65,0
P6__P8__path_1,P6,P8,path_1,25,43,96,8.85,3.55,0
P6__P8__path_1,P6,P8,path_1,26,42,96,8.85,3.45,0
P6__P8__path_1,P6,P8,path_1,27,41,96,8.85,3.35,0
P6__P8__path_1,P6,P8,path_1,28,40,96,8.85,3.25,0
P6__P8__path_1,P6,P8,path_1,29,39,96,8.85,3.15,0
P6__P8__path_1,P6,P8,path_1,30,38,96,8.85,3.05,0
P6__P8__path_1,P6,P8,path_1,31,37,96,8.85,2.95,0
P6__P8__path_1,P6,P8,path_1,32,36,96,8.85,2.85,0
P6__P8__path_1,P6,P8,path_1,33,35,96,8.85,2.75,0
P6__P8__path_1,P6,P8,path_1,34,34,96,8.85,2.65,0
P6__P8__path_1,P6,P8,path_1,35,33,96,8.85,2.55,0
P6__P8__path_1,P6,P8,path_1,36,32,96,8.85,2.45,0
P6__P8__path_1,P6,P8,path_1,37,31,96,8.85,2.35,0
P6__P9__path_1,P6,P9,path_1,0,65,87,7.95,5.75,0
P6__P9__path_1,P6,P9,path_1,1,65,86,7.85,5.75,0
P6__P9__path_1,P6,P9,path_1,2,65,85,7.75,5.75,0
P6__P9__path_1,P6,P9,path_1,3,65,84,7.65,5.75,0
P6__P9__path_1,P6,P9,path_1,4,65,83,7.55,5.75,0
P6__P9__path_1,P6,P9,path_1,5,65,82,7.45,5.75,0
P6__P9__path_1,P6,P9,path_1,6,65,81,7.35,5.75,0
P6__P9__path_1,P6,P9,path_1,7,65,80,7.25,5.75,0
P6__P9__path_1,P6,P9,path_1,8,65,79,7.15,5.75,0
P6__P9__path_1,P6,P9,path_1,9,65,78,7.05,5.75,0
P6__P9__path_1,P6,P9,path_1,10,65,77,6.95,5.75,0
P6__P9__path_1,P6,P9,path_1,11,65,76,6.85,5.75,0
P6__P9__path_1,P6,P9,path_1,12,65,75,6.75,5.75,0
P6__P9__path_1,P6,P9,path_1,13,65,74,6.65,5.75,0
P6__P9__path_1,P6,P9,path_1,14,65,73,6.55,5.75,0
P6__P9__path_1,P6,P9,path_1,15,65,72,6.45,5.75,0
P6__P9__path_1,P6,P9,path_1,16,65,71,6.35,5.75,0
P6__P9__path_1,P6,P9,path_1,17,65,70,6.25,5.75,0
P6__P9__path_1,P6,P9,path_1,18,65,69,6.15,5.75,0
P6__P9__path_1,P6,P9,path_1,19,65,68,6.05,5.75,0
P6__P9__path_1,P6,P9,path_1,20,64,68,6.05,5.65,0
P6__P9__path_1,P6,P9,path_1,21,63,68,6.05,5.55,0
P6__P9__path_1,P6,P9,path_1,22,62,68,6.05,5.45,0
P6__P9__path_1,P6,P9,path_1,23,61,68,6.05,5.35,0
P6__P9__path_1,P6,P9,path_1,24,60,68,6.05,5.25,0
P6__P9__path_1,P6,P9,path_1,25,59,68,6.05,5.15,0
P6__P9__path_1,P6,P9,path_1,26,58,68,6.05,5.05,0
P6__SORT1__path_1,P6,SORT1,path_1,0,65,87,7.95,5.75,0
P6__SORT1__path_1,P6,SORT1,path_1,1,65,88,8.05,5.75,0
P6__SORT1__path_1,P6,SORT1,path_1,2,65,89,8.15,5.75,0
P6__SORT1__path_1,P6,SORT1,path_1,3,65,90,8.25,5.75,0
P6__SORT1__path_1,P6,SORT1,path_1,4,64,90,8.25,5.65,0
P6__SORT1__path_1,P6,SORT1,path_1,5,63,90,8.25,5.55,0
P6__SORT1__path_1,P6,SORT1,path_1,6,62,90,8.25,5.45,0
P6__SORT1__path_1,P6,SORT1,path_1,7,61,90,8.25,5.35,0
P6__SORT1__path_1,P6,SORT1,path_1,8,60,90,8.25,5.25,0
P6__SORT1__path_1,P6,SORT1,path_1,9,59,90,8.25,5.15,0
P6__SORT1__path_1,P6,SORT1,path_1,10,58,90,8.25,5.05,0
P6__SORT1__path_1,P6,SORT1,path_1,11,57,90,8.25,4.95,0
P6__SORT1__path_1,P6,SORT1,path_1,12,56,91,8.35,4.85,0
P6__SORT1__path_1,P6,SORT1,path_1,13,55,92,8.45,4.75,0
P6__SORT1__path_1,P6,SORT1,path_1,14,54,93,8.55,4.65,0
P6__SORT1__path_1,P6,SORT1,path_1,15,53,94,8.65,4.55,0
P6__SORT1__path_1,P6,SORT1,path_1,16,52,95,8.75,4.45,0
P6__SORT1__path_1,P6,SORT1,path_1,17,51,96,8.85,4.35,0
P6__SORT1__path_1,P6,SORT1,path_1,18,50,96,8.85,4.25,0
P6__SORT1__path_1,P6,SORT1,path_1,19,49,96,8.85,4.15,0
P6__SORT1__path_1,P6,SORT1,path_1,20,48,96,8.85,4.05,0
P6__SORT1__path_1,P6,SORT1,path_1,21,47,97,8.95,3.95,0
P6__SORT1__path_1,P6,SORT1,path_1,22,46,97,8.95,3.85,0
P6__SORT1__path_1,P6,SORT1,path_1,23,45,98,9.05,3.75,0
P6__SORT1__path_1,P6,SORT1,path_1,24,44,98,9.05,3.65,0
P6__SORT1__path_1,P6,SORT1,path_1,25,43,99,9.15,3.55,0
P6__SORT1__path_1,P6,SORT1,path_1,26,42,99,9.15,3.45,0
P6__SORT1__path_1,P6,SORT1,path_1,27,41,100,9.25,3.35,0
P6__SORT1__path_1,P6,SORT1,path_1,28,40,100,9.25,3.25,0
P6__SORT1__path_1,P6,SORT1,path_1,29,39,100,9.25,3.15,0
P6__SORT1__path_1,P6,SORT1,path_1,30,38,101,9.35,3.05,0
P6__SORT1__path_1,P6,SORT1,path_1,31,37,101,9.35,2.95,0
P6__SORT1__path_1,P6,SORT1,path_1,32,36,102,9.45,2.85,0
P6__SORT1__path_1,P6,SORT1,path_1,33,35,102,9.45,2.75,0
P6__SORT1__path_1,P6,SORT1,path_1,34,34,103,9.55,2.65,0
P6__SORT1__path_1,P6,SORT1,path_1,35,33,103,9.55,2.55,0
P6__SORT1__path_1,P6,SORT1,path_1,36,32,104,9.65,2.45,0
P6__SORT1__path_1,P6,SORT1,path_1,37,31,104,9.65,2.35,0
P6__SORT1__path_1,P6,SORT1,path_1,38,30,104,9.65,2.25,0
P6__SORT1__path_1,P6,SORT1,path_1,39,29,105,9.75,2.15,0
P6__SORT2__path_1,P6,SORT2,path_1,0,65,87,7.95,5.75,0
P6__SORT2__path_1,P6,SORT2,path_1,1,65,88,8.05,5.75,0
P6__SORT2__path_1,P6,SORT2,path_1,2,65,89,8.15,5.75,0
P6__SORT2__path_1,P6,SORT2,path_1,3,65,90,8.25,5.75,0
P6__SORT2__path_1,P6,SORT2,path_1,4,64,91,8.35,5.65,0
P6__SORT2__path_1,P6,SORT2,path_1,5,63,92,8.45,5.55,0
P6__SORT2__path_1,P6,SORT2,path_1,6,62,93,8.55,5.45,0
P6__SORT2__path_1,P6,SORT2,path_1,7,61,94,8.65,5.35,0
P6__SORT2__path_1,P6,SORT2,path_1,8,60,95,8.75,5.25,0
P6__SORT2__path_1,P6,SORT2,path_1,9,59,96,8.85,5.15,0
P6__SORT2__path_1,P6,SORT2,path_1,10,58,97,8.95,5.05,0
P6__SORT2__path_1,P6,SORT2,path_1,11,57,98,9.05,4.95,0
P6__SORT2__path_1,P6,SORT2,path_1,12,56,99,9.15,4.85,0
P6__SORT2__path_1,P6,SORT2,path_1,13,55,100,9.25,4.75,0
P6__SORT2__path_1,P6,SORT2,path_1,14,54,101,9.35,4.65,0
P6__SORT2__path_1,P6,SORT2,path_1,15,53,102,9.45,4.55,0
P6__SORT2__path_1,P6,SORT2,path_1,16,52,103,9.55,4.45,0
P6__SORT2__path_1,P6,SORT2,path_1,17,51,104,9.65,4.35,0
P6__SORT2__path_1,P6,SORT2,path_1,18,51,105,9.75,4.35,0
P6__SORT2__path_1,P6,SORT2,path_1,19,50,106,9.85,4.25,0
P6__SORT2__path_1,P6,SORT2,path_1,20,50,107,9.95,4.25,0
P6__SORT2__path_1,P6,SORT2,path_1,21,49,108,10.05,4.15,0
P6__SORT2__path_1,P6,SORT2,path_1,22,49,109,10.15,4.15,0
P6__SORT2__path_1,P6,SORT2,path_1,23,49,110,10.25,4.15,0
P6__SORT2__path_1,P6,SORT2,path_1,24,48,111,10.35,4.05,0
P6__OUT1__path_1,P6,OUT1,path_1,0,65,87,7.95,5.75,0
P6__OUT1__path_1,P6,OUT1,path_1,1,65,88,8.05,5.75,0
P6__OUT1__path_1,P6,OUT1,path_1,2,65,89,8.15,5.75,0
P6__OUT1__path_1,P6,OUT1,path_1,3,65,90,8.25,5.75,0
P6__OUT1__path_1,P6,OUT1,path_1,4,64,91,8.35,5.65,0
P6__OUT1__path_1,P6,OUT1,path_1,5,63,92,8.45,5.55,0
P6__OUT1__path_1,P6,OUT1,path_1,6,62,93,8.55,5.45,0
P6__OUT1__path_1,P6,OUT1,path_1,7,61,94,8.65,5.35,0
P6__OUT1__path_1,P6,OUT1,path_1,8,60,95,8.75,5.25,0
P6__OUT1__path_1,P6,OUT1,path_1,9,59,96,8.85,5.15,0
P6__OUT1__path_1,P6,OUT1,path_1,10,58,97,8.95,5.05,0
P6__OUT1__path_1,P6,OUT1,path_1,11,57,98,9.05,4.95,0
P6__OUT1__path_1,P6,OUT1,path_1,12,56,99,9.15,4.85,0
P6__OUT1__path_1,P6,OUT1,path_1,13,55,100,9.25,4.75,0
P6__OUT1__path_1,P6,OUT1,path_1,14,54,101,9.35,4.65,0
P6__OUT1__path_1,P6,OUT1,path_1,15,53,102,9.45,4.55,0
P6__OUT1__path_1,P6,OUT1,path_1,16,52,103,9.55,4.45,0
P6__OUT1__path_1,P6,OUT1,path_1,17,51,104,9.65,4.35,0
P6__OUT1__path_1,P6,OUT1,path_1,18,50,105,9.75,4.25,0
P6__OUT1__path_1,P6,OUT1,path_1,19,49,106,9.85,4.15,0
P6__OUT1__path_1,P6,OUT1,path_1,20,48,107,9.95,4.05,0
P6__OUT1__path_1,P6,OUT1,path_1,21,47,108,10.05,3.95,0
P6__OUT1__path_1,P6,OUT1,path_1,22,46,109,10.15,3.85,0
P6__OUT1__path_1,P6,OUT1,path_1,23,45,110,10.25,3.75,0
P6__OUT1__path_1,P6,OUT1,path_1,24,44,111,10.35,3.65,0
P6__OUT1__path_1,P6,OUT1,path_1,25,43,112,10.45,3.55,0
P6__OUT1__path_1,P6,OUT1,path_1,26,42,113,10.55,3.45,0
P6__OUT1__path_1,P6,OUT1,path_1,27,41,114,10.65,3.35,0
P6__OUT1__path_1,P6,OUT1,path_1,28,40,115,10.75,3.25,0
P6__OUT1__path_1,P6,OUT1,path_1,29,39,116,10.85,3.15,0
P6__OUT1__path_1,P6,OUT1,path_1,30,38,117,10.95,3.05,0
P6__OUT1__path_1,P6,OUT1,path_1,31,37,118,11.05,2.95,0
P6__OUT1__path_1,P6,OUT1,path_1,32,36,119,11.15,2.85,0
P6__OUT1__path_1,P6,OUT1,path_1,33,35,120,11.25,2.75,0
P6__OUT1__path_1,P6,OUT1,path_1,34,34,121,11.35,2.65,0
P6__OUT1__path_1,P6,OUT1,path_1,35,33,122,11.45,2.55,0
P6__OUT1__path_1,P6,OUT1,path_1,36,32,123,11.55,2.45,0
P6__OUT1__path_1,P6,OUT1,path_1,37,31,124,11.65,2.35,0
P6__OUT1__path_1,P6,OUT1,path_1,38,30,125,11.75,2.25,0
P6__OUT1__path_1,P6,OUT1,path_1,39,29,126,11.85,2.15,0
P6__OUT1__path_1,P6,OUT1,path_1,40,28,127,11.95,2.05,0
P6__OUT1__path_1,P6,OUT1,path_1,41,27,128,12.05,1.95,0
P6__OUT2__path_1,P6,OUT2,path_1,0,65,87,7.95,5.75,0
P6__OUT2__path_1,P6,OUT2,path_1,1,65,88,8.05,5.75,0
P6__OUT2__path_1,P6,OUT2,path_1,2,65,89,8.15,5.75,0
P6__OUT2__path_1,P6,OUT2,path_1,3,65,90,8.25,5.75,0
P6__OUT2__path_1,P6,OUT2,path_1,4,65,91,8.35,5.75,0
P6__OUT2__path_1,P6,OUT2,path_1,5,65,92,8.45,5.75,0
P6__OUT2__path_1,P6,OUT2,path_1,6,65,93,8.55,5.75,0
P6__OUT2__path_1,P6,OUT2,path_1,7,65,94,8.65,5.75,0
P6__OUT2__path_1,P6,OUT2,path_1,8,65,95,8.75,5.75,0
P6__OUT2__path_1,P6,OUT2,path_1,9,65,96,8.85,5.75,0
P6__OUT2__path_1,P6,OUT2,path_1,10,64,97,8.95,5.65,0
P6__OUT2__path_1,P6,OUT2,path_1,11,63,98,9.05,5.55,0
P6__OUT2__path_1,P6,OUT2,path_1,12,62,99,9.15,5.45,0
P6__OUT2__path_1,P6,OUT2,path_1,13,61,100,9.25,5.35,0
P6__OUT2__path_1,P6,OUT2,path_1,14,60,101,9.35,5.25,0
P6__OUT2__path_1,P6,OUT2,path_1,15,59,102,9.45,5.15,0
P6__OUT2__path_1,P6,OUT2,path_1,16,58,103,9.55,5.05,0
P6__OUT2__path_1,P6,OUT2,path_1,17,58,104,9.65,5.05,0
P6__OUT2__path_1,P6,OUT2,path_1,18,57,105,9.75,4.95,0
P6__OUT2__path_1,P6,OUT2,path_1,19,57,106,9.85,4.95,0
P6__OUT2__path_1,P6,OUT2,path_1,20,57,107,9.95,4.95,0
P6__OUT2__path_1,P6,OUT2,path_1,21,56,108,10.05,4.85,0
P6__OUT2__path_1,P6,OUT2,path_1,22,56,109,10.15,4.85,0
P6__OUT2__path_1,P6,OUT2,path_1,23,55,110,10.25,4.75,0
P6__OUT2__path_1,P6,OUT2,path_1,24,55,111,10.35,4.75,0
P6__OUT2__path_1,P6,OUT2,path_1,25,54,112,10.45,4.65,0
P6__OUT2__path_1,P6,OUT2,path_1,26,54,113,10.55,4.65,0
P6__OUT2__path_1,P6,OUT2,path_1,27,53,114,10.65,4.55,0
P6__OUT2__path_1,P6,OUT2,path_1,28,53,115,10.75,4.55,0
P6__OUT2__path_1,P6,OUT2,path_1,29,52,116,10.85,4.45,0
P6__OUT2__path_1,P6,OUT2,path_1,30,51,117,10.95,4.35,0
P6__OUT2__path_1,P6,OUT2,path_1,31,50,118,11.05,4.25,0
P6__OUT2__path_1,P6,OUT2,path_1,32,49,119,11.15,4.15,0
P6__OUT2__path_1,P6,OUT2,path_1,33,48,120,11.25,4.05,0
P6__OUT2__path_1,P6,OUT2,path_1,34,48,121,11.35,4.05,0
P6__OUT2__path_1,P6,OUT2,path_1,35,48,122,11.45,4.05,0
P6__OUT2__path_1,P6,OUT2,path_1,36,48,123,11.55,4.05,0
P6__OUT2__path_1,P6,OUT2,path_1,37,48,124,11.65,4.05,0
P6__OUT2__path_1,P6,OUT2,path_1,38,48,125,11.75,4.05,0
P6__OUT2__path_1,P6,OUT2,path_1,39,48,126,11.85,4.05,0
P6__OUT2__path_1,P6,OUT2,path_1,40,48,127,11.95,4.05,0
P6__OUT2__path_1,P6,OUT2,path_1,41,47,128,12.05,3.95,0
P6__CHG1__path_1,P6,CHG1,path_1,0,65,87,7.95,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,1,65,86,7.85,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,2,65,85,7.75,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,3,65,84,7.65,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,4,65,83,7.55,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,5,65,82,7.45,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,6,65,81,7.35,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,7,65,80,7.25,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,8,65,79,7.15,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,9,65,78,7.05,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,10,65,77,6.95,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,11,65,76,6.85,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,12,65,75,6.75,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,13,65,74,6.65,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,14,65,73,6.55,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,15,65,72,6.45,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,16,65,71,6.35,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,17,65,70,6.25,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,18,65,69,6.15,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,19,65,68,6.05,5.75,0
P6__CHG1__path_1,P6,CHG1,path_1,20,64,67,5.95,5.65,0
P6__CHG1__path_1,P6,CHG1,path_1,21,63,66,5.85,5.55,0
P6__CHG1__path_1,P6,CHG1,path_1,22,62,65,5.75,5.45,0
P6__CHG1__path_1,P6,CHG1,path_1,23,61,64,5.65,5.35,0
P6__CHG1__path_1,P6,CHG1,path_1,24,60,63,5.55,5.25,0
P6__CHG1__path_1,P6,CHG1,path_1,25,59,63,5.55,5.15,0
P6__CHG1__path_1,P6,CHG1,path_1,26,58,63,5.55,5.05,0
P6__CHG1__path_1,P6,CHG1,path_1,27,57,63,5.55,4.95,0
P6__CHG1__path_1,P6,CHG1,path_1,28,56,63,5.55,4.85,0
P6__CHG1__path_1,P6,CHG1,path_1,29,55,63,5.55,4.75,0
P6__CHG1__path_1,P6,CHG1,path_1,30,54,63,5.55,4.65,0
P6__CHG1__path_1,P6,CHG1,path_1,31,53,63,5.55,4.55,0
P6__CHG1__path_1,P6,CHG1,path_1,32,52,63,5.55,4.45,0
P6__CHG1__path_1,P6,CHG1,path_1,33,51,63,5.55,4.35,0
P6__CHG1__path_1,P6,CHG1,path_1,34,50,63,5.55,4.25,0
P6__CHG1__path_1,P6,CHG1,path_1,35,49,63,5.55,4.15,0
P6__CHG1__path_1,P6,CHG1,path_1,36,48,62,5.45,4.05,0
P6__CHG1__path_1,P6,CHG1,path_1,37,48,61,5.35,4.05,0
P6__CHG1__path_1,P6,CHG1,path_1,38,48,60,5.25,4.05,0
P6__CHG1__path_1,P6,CHG1,path_1,39,48,59,5.15,4.05,0
P6__CHG1__path_1,P6,CHG1,path_1,40,48,58,5.05,4.05,0
P6__CHG1__path_1,P6,CHG1,path_1,41,48,57,4.95,4.05,0
P6__CHG1__path_1,P6,CHG1,path_1,42,48,56,4.85,4.05,0
P6__CHG1__path_1,P6,CHG1,path_1,43,48,55,4.75,4.05,0
P6__CHG1__path_1,P6,CHG1,path_1,44,47,54,4.65,3.95,0
P6__CHG1__path_1,P6,CHG1,path_1,45,46,53,4.55,3.85,0
P6__CHG1__path_1,P6,CHG1,path_1,46,45,52,4.45,3.75,0
P6__CHG1__path_1,P6,CHG1,path_1,47,44,51,4.35,3.65,0
P6__CHG1__path_1,P6,CHG1,path_1,48,43,50,4.25,3.55,0
P6__CHG1__path_1,P6,CHG1,path_1,49,42,49,4.15,3.45,0
P6__CHG1__path_1,P6,CHG1,path_1,50,41,48,4.05,3.35,0
P6__CHG1__path_1,P6,CHG1,path_1,51,40,47,3.95,3.25,0
P6__CHG1__path_1,P6,CHG1,path_1,52,39,46,3.85,3.15,0
P6__CHG1__path_1,P6,CHG1,path_1,53,39,45,3.75,3.15,0
P6__CHG1__path_1,P6,CHG1,path_1,54,39,44,3.65,3.15,0
P6__CHG1__path_1,P6,CHG1,path_1,55,39,43,3.55,3.15,0
P6__CHG1__path_1,P6,CHG1,path_1,56,39,42,3.45,3.15,0
P6__CHG1__path_1,P6,CHG1,path_1,57,39,41,3.35,3.15,0
P6__CHG1__path_1,P6,CHG1,path_1,58,39,40,3.25,3.15,0
P6__CHG1__path_1,P6,CHG1,path_1,59,39,39,3.15,3.15,0
P6__CHG1__path_1,P6,CHG1,path_1,60,39,38,3.05,3.15,0
P6__CHG1__path_1,P6,CHG1,path_1,61,38,37,2.95,3.05,0
P6__CHG1__path_1,P6,CHG1,path_1,62,37,36,2.85,2.95,0
P6__CHG1__path_1,P6,CHG1,path_1,63,36,35,2.75,2.85,0
P6__CHG1__path_1,P6,CHG1,path_1,64,35,34,2.65,2.75,0
P6__CHG1__path_1,P6,CHG1,path_1,65,34,33,2.55,2.65,0
P6__CHG1__path_1,P6,CHG1,path_1,66,33,32,2.45,2.55,0
P6__CHG1__path_1,P6,CHG1,path_1,67,32,31,2.35,2.45,0
P6__CHG1__path_1,P6,CHG1,path_1,68,31,30,2.25,2.35,0
P6__CHG1__path_1,P6,CHG1,path_1,69,30,29,2.15,2.25,0
P6__CHG1__path_1,P6,CHG1,path_1,70,29,28,2.05,2.15,0
P6__CHG1__path_1,P6,CHG1,path_1,71,28,27,1.95,2.05,0
P6__CHG1__path_1,P6,CHG1,path_1,72,27,27,1.95,1.95,0
P6__CHG1__path_1,P6,CHG1,path_1,73,26,26,1.85,1.85,0
P6__CHG1__path_1,P6,CHG1,path_1,74,25,26,1.85,1.75,0
P6__CHG1__path_1,P6,CHG1,path_1,75,24,25,1.75,1.65,0
P6__CHG1__path_1,P6,CHG1,path_1,76,23,25,1.75,1.55,0
P6__CHG1__path_1,P6,CHG1,path_1,77,22,24,1.65,1.45,0
P6__CHG1__path_1,P6,CHG1,path_1,78,21,24,1.65,1.35,0
P6__CHG1__path_1,P6,CHG1,path_1,79,20,23,1.55,1.25,0
P6__CHG1__path_1,P6,CHG1,path_1,80,19,23,1.55,1.15,0
P6__CHG1__path_1,P6,CHG1,path_1,81,18,23,1.55,1.05,0
P6__CHG1__path_1,P6,CHG1,path_1,82,17,22,1.45,0.95,0
P6__CHG1__path_1,P6,CHG1,path_1,83,16,22,1.45,0.85,0
P6__CHG1__path_1,P6,CHG1,path_1,84,15,21,1.35,0.75,0
P6__CHG1__path_1,P6,CHG1,path_1,85,14,21,1.35,0.65,0
P6__CHG1__path_1,P6,CHG1,path_1,86,13,20,1.25,0.55,0
P6__CHG1__path_1,P6,CHG1,path_1,87,12,20,1.25,0.45,0
P6__CHG1__path_1,P6,CHG1,path_1,88,11,19,1.15,0.35,0
P6__CHG1__path_1,P6,CHG1,path_1,89,10,19,1.15,0.25,0
P6__CHG1__path_1,P6,CHG1,path_1,90,9,19,1.15,0.15,0
P6__CHG1__path_1,P6,CHG1,path_1,91,8,18,1.05,0.05,0
P6__CHG2__path_1,P6,CHG2,path_1,0,65,87,7.95,5.75,0
P6__CHG2__path_1,P6,CHG2,path_1,1,65,88,8.05,5.75,0
P6__CHG2__path_1,P6,CHG2,path_1,2,65,89,8.15,5.75,0
P6__CHG2__path_1,P6,CHG2,path_1,3,65,90,8.25,5.75,0
P6__CHG2__path_1,P6,CHG2,path_1,4,64,90,8.25,5.65,0
P6__CHG2__path_1,P6,CHG2,path_1,5,63,90,8.25,5.55,0
P6__CHG2__path_1,P6,CHG2,path_1,6,62,90,8.25,5.45,0
P6__CHG2__path_1,P6,CHG2,path_1,7,61,90,8.25,5.35,0
P6__CHG2__path_1,P6,CHG2,path_1,8,60,90,8.25,5.25,0
P6__CHG2__path_1,P6,CHG2,path_1,9,59,90,8.25,5.15,0
P6__CHG2__path_1,P6,CHG2,path_1,10,58,90,8.25,5.05,0
P6__CHG2__path_1,P6,CHG2,path_1,11,57,90,8.25,4.95,0
P6__CHG2__path_1,P6,CHG2,path_1,12,56,91,8.35,4.85,0
P6__CHG2__path_1,P6,CHG2,path_1,13,55,92,8.45,4.75,0
P6__CHG2__path_1,P6,CHG2,path_1,14,54,93,8.55,4.65,0
P6__CHG2__path_1,P6,CHG2,path_1,15,53,94,8.65,4.55,0
P6__CHG2__path_1,P6,CHG2,path_1,16,52,95,8.75,4.45,0
P6__CHG2__path_1,P6,CHG2,path_1,17,51,96,8.85,4.35,0
P6__CHG2__path_1,P6,CHG2,path_1,18,50,96,8.85,4.25,0
P6__CHG2__path_1,P6,CHG2,path_1,19,49,96,8.85,4.15,0
P6__CHG2__path_1,P6,CHG2,path_1,20,48,96,8.85,4.05,0
P6__CHG2__path_1,P6,CHG2,path_1,21,47,96,8.85,3.95,0
P6__CHG2__path_1,P6,CHG2,path_1,22,46,96,8.85,3.85,0
P6__CHG2__path_1,P6,CHG2,path_1,23,45,96,8.85,3.75,0
P6__CHG2__path_1,P6,CHG2,path_1,24,44,96,8.85,3.65,0
P6__CHG2__path_1,P6,CHG2,path_1,25,43,96,8.85,3.55,0
P6__CHG2__path_1,P6,CHG2,path_1,26,42,96,8.85,3.45,0
P6__CHG2__path_1,P6,CHG2,path_1,27,41,96,8.85,3.35,0
P6__CHG2__path_1,P6,CHG2,path_1,28,40,96,8.85,3.25,0
P6__CHG2__path_1,P6,CHG2,path_1,29,39,96,8.85,3.15,0
P6__CHG2__path_1,P6,CHG2,path_1,30,38,96,8.85,3.05,0
P6__CHG2__path_1,P6,CHG2,path_1,31,37,96,8.85,2.95,0
P6__CHG2__path_1,P6,CHG2,path_1,32,36,96,8.85,2.85,0
P6__CHG2__path_1,P6,CHG2,path_1,33,35,96,8.85,2.75,0
P6__CHG2__path_1,P6,CHG2,path_1,34,34,96,8.85,2.65,0
P6__CHG2__path_1,P6,CHG2,path_1,35,33,96,8.85,2.55,0
P6__CHG2__path_1,P6,CHG2,path_1,36,32,96,8.85,2.45,0
P6__CHG2__path_1,P6,CHG2,path_1,37,31,96,8.85,2.35,0
P6__CHG2__path_1,P6,CHG2,path_1,38,30,96,8.85,2.25,0
P6__CHG2__path_1,P6,CHG2,path_1,39,29,96,8.85,2.15,0
P6__CHG2__path_1,P6,CHG2,path_1,40,28,96,8.85,2.05,0
