path_uid,from_node,to_node,path_id,rank_by_total,algorithm,node_sequence,edge_sequence,edge_occupancy_offset,node_occupancy_offset,distance,travel_time,turn_count,turn_cost,risk_cost,narrow_count,dynamic_count,lockable_count,bottleneck_capacity,total_cost
P4__P2__path_2,P4,P2,path_2,2,k_shortest_total,P4->P5->P2,e13->e11,e13@0-2;e11@2-4,P4@0;P5@2;P2@4,4.0,4.0,1,0.5,4.0,2,0,0,1,10.5
P4__P2__path_3,P4,P2,path_3,3,k_shortest_total,P4->P1->J1->J2->P2,e10->e05->e03->e06,e10@0-2;e05@2-4;e03@4-6;e06@6-8,P4@0;P1@2;J1@4;J2@6;P2@8,8.0,8.0,2,1.0,6.0,2,0,0,1,17.0
P4__P3__path_1,P4,P3,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P1->P2->P3,e10->e08->e09,e10@0-2;e08@2-4;e09@4-6,P4@0;P1@2;P2@4;P3@6,6.0,6.0,1,0.5,4.0,1,0,0,1,11.5
P4__P3__path_2,P4,P3,path_2,2,k_shortest_total,P4->P5->P2->P3,e13->e11->e09,e13@0-2;e11@2-4;e09@4-6,P4@0;P5@2;P2@4;P3@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P4__P3__path_3,P4,P3,path_3,3,k_shortest_total,P4->P5->P6->P3,e13->e14->e12,e13@0-2;e14@2-4;e12@4-6,P4@0;P5@2;P6@4;P3@6,6.0,6.0,1,0.5,6.0,3,0,0,1,15.5
P4__P5__path_1,P4,P5,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P5,e13,e13@0-2,P4@0;P5@2,2.0,2.0,0,0.0,2.0,1,0,0,1,5.0
P4__P5__path_2,P4,P5,path_2,2,k_shortest_total,P4->P1->P2->P5,e10->e08->e11,e10@0-2;e08@2-4;e11@4-6,P4@0;P1@2;P2@4;P5@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P4__P5__path_3,P4,P5,path_3,3,k_shortest_total,P4->P7->P8->P5,e15->e18->e16,e15@0-2;e18@2-4;e16@4-6,P4@0;P7@2;P8@4;P5@6,6.0,6.0,2,1.0,6.0,0,1,1,1,16.0
P4__P6__path_1,P4,P6,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P5->P6,e13->e14,e13@0-2;e14@2-4,P4@0;P5@2;P6@4,4.0,4.0,0,0.0,4.0,2,0,0,1,10.0
P4__P6__path_2,P4,P6,path_2,2,k_shortest_total,P4->P7->P8->P9->P6,e15->e18->e19->e17,e15@0-2;e18@2-4;e19@4-6;e17@6-8,P4@0;P7@2;P8@4;P9@6;P6@8,8.0,8.0,2,1.0,4.0,0,0,0,2,13.0
P4__P6__path_3,P4,P6,path_3,3,k_shortest_total,P4->P1->P2->P3->P6,e10->e08->e09->e12,e10@0-2;e08@2-4;e09@4-6;e12@6-8,P4@0;P1@2;P2@4;P3@6;P6@8,8.0,8.0,2,1.0,6.0,2,0,0,1,17.0
P4__P7__path_1,P4,P7,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P7,e15,e15@0-2,P4@0;P7@2,2.0,2.0,0,0.0,1.0,0,0,0,2,3.0
P4__P7__path_2,P4,P7,path_2,2,k_shortest_total,P4->P5->P8->P7,e13->e16->e18,e13@0-2;e16@2-4;e18@4-6,P4@0;P5@2;P8@4;P7@6,6.0,6.0,2,1.0,7.0,1,1,1,1,18.0
P4__P7__path_3,P4,P7,path_3,3,k_shortest_total,P4->P5->P6->P9->P8->P7,e13->e14->e17->e19->e18,e13@0-2;e14@2-4;e17@4-6;e19@6-8;e18@8-10,P4@0;P5@2;P6@4;P9@6;P8@8;P7@10,10.0,10.0,2,1.0,7.0,2,0,0,1,20.0
P4__P8__path_1,P4,P8,path_1,1,dijkstra_total+k_shortest_total,P4->P7->P8,e15->e18,e15@0-2;e18@2-4,P4@0;P7@2;P8@4,4.0,4.0,1,0.5,2.0,0,0,0,2,6.5
P4__P8__path_2,P4,P8,path_2,2,k_shortest_total,P4->P7->SORT1->P8,e15->e20->e21,e15@0-2;e20@2-5;e21@5-8,P4@0;P7@2;SORT1@5;P8@8,6.4,8.0,2,1.0,3.0,0,0,0,2,12.0
P4__P8__path_3,P4,P8,path_3,3,dijkstra_time+k_shortest_total,P4->P5->P8,e13->e16,e13@0-2;e16@2-4,P4@0;P5@2;P8@4,4.0,4.0,1,0.5,6.0,1,1,1,1,14.5
P4__P9__path_1,P4,P9,path_1,1,dijkstra_total+k_shortest_total,P4->P7->P8->P9,e15->e18->e19,e15@0-2;e18@2-4;e19@4-6,P4@0;P7@2;P8@4;P9@6,6.0,6.0,1,0.5,3.0,0,0,0,2,9.5
P4__P9__path_2,P4,P9,path_2,2,dijkstra_time+k_shortest_total,P4->P5->P6->P9,e13->e14->e17,e13@0-2;e14@2-4;e17@4-6,P4@0;P5@2;P6@4;P9@6,6.0,6.0,1,0.5,5.0,2,0,0,1,13.5
P4__P9__path_3,P4,P9,path_3,3,k_shortest_total,P4->P7->SORT1->P8->P9,e15->e20->e21->e19,e15@0-2;e20@2-5;e21@5-8;e19@8-10,P4@0;P7@2;SORT1@5;P8@8;P9@10,8.4,10.0,3,1.5,4.0,0,0,0,2,15.5
P4__SORT1__path_1,P4,SORT1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P7->SORT1,e15->e20,e15@0-2;e20@2-5,P4@0;P7@2;SORT1@5,4.2,5.0,1,0.5,2.0,0,0,0,2,7.5
P4__SORT1__path_2,P4,SORT1,path_2,2,k_shortest_total,P4->P7->P8->SORT1,e15->e18->e21,e15@0-2;e18@2-4;e21@4-7,P4@0;P7@2;P8@4;SORT1@7,6.2,7.0,2,1.0,3.0,0,0,0,2,11.0
P4__SORT1__path_3,P4,SORT1,path_3,3,k_shortest_total,P4->P5->P8->SORT1,e13->e16->e21,e13@0-2;e16@2-4;e21@4-7,P4@0;P5@2;P8@4;SORT1@7,6.2,7.0,2,1.0,7.0,1,1,1,1,19.0
P4__SORT2__path_1,P4,SORT2,path_1,1,dijkstra_total+k_shortest_total,P4->P7->P8->SORT2,e15->e18->e22,e15@0-2;e18@2-4;e22@4-7,P4@0;P7@2;P8@4;SORT2@7,6.2,7.0,2,1.0,3.0,0,0,0,2,11.0
P4__SORT2__path_2,P4,SORT2,path_2,2,k_shortest_total,P4->P7->P8->P9->SORT2,e15->e18->e19->e23,e15@0-2;e18@2-4;e19@4-6;e23@6-9,P4@0;P7@2;P8@4;P9@6;SORT2@9,8.2,9.0,2,1.0,4.0,0,0,0,2,14.0
P4__SORT2__path_3,P4,SORT2,path_3,3,k_shortest_total,P4->P7->SORT1->P8->SORT2,e15->e20->e21->e22,e15@0-2;e20@2-5;e21@5-8;e22@8-11,P4@0;P7@2;SORT1@5;P8@8;SORT2@11,8.6,11.0,3,1.5,4.0,0,0,0,2,16.5
P4__SORT2__path_4,P4,SORT2,path_4,4,dijkstra_time,P4->P5->P8->SORT2,e13->e16->e22,e13@0-2;e16@2-4;e22@4-7,P4@0;P5@2;P8@4;SORT2@7,6.2,7.0,2,1.0,7.0,1,1,1,1,19.0
P4__OUT1__path_1,P4,OUT1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P7->SORT1->OUT1,e15->e20->e24,e15@0-2;e20@2-5;e24@5-7,P4@0;P7@2;SORT1@5;OUT1@7,6.2,7.0,2,1.0,3.0,0,0,0,1,11.0
P4__OUT1__path_2,P4,OUT1,path_2,2,k_shortest_total,P4->P7->P8->SORT1->OUT1,e15->e18->e21->e24,e15@0-2;e18@2-4;e21@4-7;e24@7-9,P4@0;P7@2;P8@4;SORT1@7;OUT1@9,8.2,9.0,3,1.5,4.0,0,0,0,1,14.5
P4__OUT1__path_3,P4,OUT1,path_3,3,k_shortest_total,P4->P5->P8->SORT1->OUT1,e13->e16->e21->e24,e13@0-2;e16@2-4;e21@4-7;e24@7-9,P4@0;P5@2;P8@4;SORT1@7;OUT1@9,8.2,9.0,3,1.5,8.0,1,1,1,1,22.5
P4__OUT2__path_1,P4,OUT2,path_1,1,dijkstra_total+k_shortest_total,P4->P7->P8->SORT2->OUT2,e15->e18->e22->e25,e15@0-2;e18@2-4;e22@4-7;e25@7-9,P4@0;P7@2;P8@4;SORT2@7;OUT2@9,8.2,9.0,3,1.5,4.0,0,0,0,1,14.5
P4__OUT2__path_2,P4,OUT2,path_2,2,k_shortest_total,P4->P7->P8->P9->SORT2->OUT2,e15->e18->e19->e23->e25,e15@0-2;e18@2-4;e19@4-6;e23@6-9;e25@9-11,P4@0;P7@2;P8@4;P9@6;SORT2@9;OUT2@11,10.2,11.0,3,1.5,5.0,0,0,0,1,17.5
P4__OUT2__path_3,P4,OUT2,path_3,3,k_shortest_total,P4->P7->SORT1->P8->SORT2->OUT2,e15->e20->e21->e22->e25,e15@0-2;e20@2-5;e21@5-8;e22@8-11;e25@11-13,P4@0;P7@2;SORT1@5;P8@8;SORT2@11;OUT2@13,10.6,13.0,4,2.0,5.0,0,0,0,1,20.0
P4__OUT2__path_4,P4,OUT2,path_4,4,dijkstra_time,P4->P5->P8->SORT2->OUT2,e13->e16->e22->e25,e13@0-2;e16@2-4;e22@4-7;e25@7-9,P4@0;P5@2;P8@4;SORT2@7;OUT2@9,8.2,9.0,3,1.5,8.0,1,1,1,1,22.5
P4__CHG1__path_1,P4,CHG1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P1->J1->CHG1,e10->e05->e26,e10@0-2;e05@2-4;e26@4-6,P4@0;P1@2;J1@4;CHG1@6,5.4,6.0,1,0.5,4.0,1,0,0,1,11.5
P4__CHG1__path_2,P4,CHG1,path_2,2,k_shortest_total,P4->P5->P2->P1->J1->CHG1,e13->e11->e08->e05->e26,e13@0-2;e11@2-4;e08@4-6;e05@6-8;e26@8-10,P4@0;P5@2;P2@4;P1@6;J1@8;CHG1@10,9.4,10.0,4,2.0,7.0,2,0,0,1,21.0
P4__CHG1__path_3,P4,CHG1,path_3,3,k_shortest_total,P4->P1->P2->J2->J1->CHG1,e10->e08->e06->e03->e26,e10@0-2;e08@2-4;e06@4-6;e03@6-8;e26@8-10,P4@0;P1@2;P2@4;J2@6;J1@8;CHG1@10,9.4,10.0,4,2.0,7.0,2,0,0,1,21.0
P4__CHG2__path_1,P4,CHG2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P4->P7->CHG2,e15->e27,e15@0-2;e27@2-4,P4@0;P7@2;CHG2@4,3.4,4.0,1,0.5,2.0,0,0,0,1,6.5
P4__CHG2__path_2,P4,CHG2,path_2,2,k_shortest_total,P4->P5->P8->P7->CHG2,e13->e16->e18->e27,e13@0-2;e16@2-4;e18@4-6;e27@6-8,P4@0;P5@2;P8@4;P7@6;CHG2@8,7.4,8.0,3,1.5,8.0,1,1,1,1,21.5
P4__CHG2__path_3,P4,CHG2,path_3,3,k_shortest_total,P4->P5->P6->P9->P8->P7->CHG2,e13->e14->e17->e19->e18->e27,e13@0-2;e14@2-4;e17@4-6;e19@6-8;e18@8-10;e27@10-12,P4@0;P5@2;P6@4;P9@6;P8@8;P7@10;CHG2@12,11.4,12.0,3,1.5,8.0,2,0,0,1,23.5
P5__IN1__path_1,P5,IN1,path_1,1,dijkstra_total+k_shortest_total,P5->P2->P1->J1->IN1,e11->e08->e05->e01,e11@0-2;e08@2-4;e05@4-6;e01@6-8,P5@0;P2@2;P1@4;J1@6;IN1@8,8.0,8.0,2,1.0,5.0,1,0,0,1,15.0
P5__IN1__path_2,P5,IN1,path_2,2,k_shortest_total,P5->P4->P1->J1->IN1,e13->e10->e05->e01,e13@0-2;e10@2-4;e05@4-6;e01@6-8,P5@0;P4@2;P1@4;J1@6;IN1@8,8.0,8.0,1,0.5,6.0,2,0,0,1,16.5
P5__IN1__path_3,P5,IN1,path_3,3,dijkstra_time+k_shortest_total,P5->P2->J2->J1->IN1,e11->e06->e03->e01,e11@0-2;e06@2-4;e03@4-6;e01@6-8,P5@0;P2@2;J2@4;J1@6;IN1@8,8.0,8.0,2,1.0,6.0,2,0,0,1,17.0
P5__IN2__path_1,P5,IN2,path_1,1,dijkstra_total+k_shortest_total,P5->P2->P3->J3->IN2,e11->e09->e07->e02,e11@0-2;e09@2-4;e07@4-6;e02@6-8,P5@0;P2@2;P3@4;J3@6;IN2@8,8.0,8.0,2,1.0,5.0,1,0,0,1,15.0
P5__IN2__path_2,P5,IN2,path_2,2,k_shortest_total,P5->P6->P3->J3->IN2,e14->e12->e07->e02,e14@0-2;e12@2-4;e07@4-6;e02@6-8,P5@0;P6@2;P3@4;J3@6;IN2@8,8.0,8.0,1,0.5,6.0,2,0,0,1,16.5
P5__IN2__path_3,P5,IN2,path_3,3,dijkstra_time+k_shortest_total,P5->P2->J2->J3->IN2,e11->e06->e04->e02,e11@0-2;e06@2-4;e04@4-6;e02@6-8,P5@0;P2@2;J2@4;J3@6;IN2@8,8.0,8.0,2,1.0,6.0,2,0,0,1,17.0
P5__P1__path_1,P5,P1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P5->P2->P1,e11->e08,e11@0-2;e08@2-4,P5@0;P2@2;P1@4,4.0,4.0,1,0.5,3.0,1,0,0,1,8.5
P5__P1__path_2,P5,P1,path_2,2,k_shortest_total,P5->P4->P1,e13->e10,e13@0-2;e10@2-4,P5@0;P4@2;P1@4,4.0,4.0,1,0.5,4.0,2,0,0,1,10.5
P5__P1__path_3,P5,P1,path_3,3,k_shortest_total,P5->P2->J2->J1->P1,e11->e06->e03->e05,e11@0-2;e06@2-4;e03@4-6;e05@6-8,P5@0;P2@2;J2@4;J1@6;P1@8,8.0,8.0,2,1.0,6.0,2,0,0,1,17.0
P5__P2__path_1,P5,P2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P5->P2,e11,e11@0-2,P5@0;P2@2,2.0,2.0,0,0.0,2.0,1,0,0,1,5.0
P5__P2__path_2,P5,P2,path_2,2,k_shortest_total,P5->P4->P1->P2,e13->e10->e08,e13@0-2;e10@2-4;e08@4-6,P5@0;P4@2;P1@4;P2@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P5__P2__path_3,P5,P2,path_3,3,k_shortest_total,P5->P6->P3->P2,e14->e12->e09,e14@0-2;e12@2-4;e09@4-6,P5@0;P6@2;P3@4;P2@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P5__P3__path_1,P5,P3,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P5->P2->P3,e11->e09,e11@0-2;e09@2-4,P5@0;P2@2;P3@4,4.0,4.0,1,0.5,3.0,1,0,0,1,8.5
P5__P3__path_2,P5,P3,path_2,2,k_shortest_total,P5->P6->P3,e14->e12,e14@0-2;e12@2-4,P5@0;P6@2;P3@4,4.0,4.0,1,0.5,4.0,2,0,0,1,10.5
P5__P3__path_3,P5,P3,path_3,3,k_shortest_total,P5->P2->J2->J3->P3,e11->e06->e04->e07,e11@0-2;e06@2-4;e04@4-6;e07@6-8,P5@0;P2@2;J2@4;J3@6;P3@8,8.0,8.0,2,1.0,6.0,2,0,0,1,17.0
P5__P4__path_1,P5,P4,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P5->P4,e13,e13@0-2,P5@0;P4@2,2.0,2.0,0,0.0,2.0,1,0,0,1,5.0
P5__P4__path_2,P5,P4,path_2,2,k_shortest_total,P5->P2->P1->P4,e11->e08->e10,e11@0-2;e08@2-4;e10@4-6,P5@0;P2@2;P1@4;P4@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P5__P4__path_3,P5,P4,path_3,3,k_shortest_total,P5->P8->P7->P4,e16->e18->e15,e16@0-2;e18@2-4;e15@4-6,P5@0;P8@2;P7@4;P4@6,6.0,6.0,2,1.0,6.0,0,1,1,1,16.0
P5__P6__path_1,P5,P6,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P5->P6,e14,e14@0-2,P5@0;P6@2,2.0,2.0,0,0.0,2.0,1,0,0,1,5.0
P5__P6__path_2,P5,P6,path_2,2,k_shortest_total,P5->P2->P3->P6,e11->e09->e12,e11@0-2;e09@2-4;e12@4-6,P5@0;P2@2;P3@4;P6@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P5__P6__path_3,P5,P6,path_3,3,k_shortest_total,P5->P8->P9->P6,e16->e19->e17,e16@0-2;e19@2-4;e17@4-6,P5@0;P8@2;P9@4;P6@6,6.0,6.0,2,1.0,6.0,0,1,1,1,16.0
P5__P7__path_1,P5,P7,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P5->P4->P7,e13->e15,e13@0-2;e15@2-4,P5@0;P4@2;P7@4,4.0,4.0,1,0.5,3.0,1,0,0,1,8.5
P5__P7__path_2,P5,P7,path_2,2,k_shortest_total,P5->P8->P7,e16->e18,e16@0-2;e18@2-4,P5@0;P8@2;P7@4,4.0,4.0,1,0.5,5.0,0,1,1,1,12.5
P5__P7__path_3,P5,P7,path_3,3,k_shortest_total,P5->P6->P9->P8->P7,e14->e17->e19->e18,e14@0-2;e17@2-4;e19@4-6;e18@6-8,P5@0;P6@2;P9@4;P8@6;P7@8,8.0,8.0,2,1.0,5.0,1,0,0,1,15.0
P5__P8__path_1,P5,P8,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P5->P8,e16,e16@0-2,P5@0;P8@2,2.0,2.0,0,0.0,4.0,0,1,1,1,9.0
P5__P8__path_2,P5,P8,path_2,2,k_shortest_total,P5->P4->P7->P8,e13->e15->e18,e13@0-2;e15@2-4;e18@4-6,P5@0;P4@2;P7@4;P8@6,6.0,6.0,2,1.0,4.0,1,0,0,1,12.0
P5__P8__path_3,P5,P8,path_3,3,k_shortest_total,P5->P6->P9->P8,e14->e17->e19,e14@0-2;e17@2-4;e19@4-6,P5@0;P6@2;P9@4;P8@6,6.0,6.0,2,1.0,4.0,1,0,0,1,12.0
P5__P9__path_1,P5,P9,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P5->P6->P9,e14->e17,e14@0-2;e17@2-4,P5@0;P6@2;P9@4,4.0,4.0,1,0.5,3.0,1,0,0,1,8.5
P5__P9__path_2,P5,P9,path_2,2,k_shortest_total,P5->P8->P9,e16->e19,e16@0-2;e19@2-4,P5@0;P8@2;P9@4,4.0,4.0,1,0.5,5.0,0,1,1,1,12.5
P5__P9__path_3,P5,P9,path_3,3,k_shortest_total,P5->P4->P7->P8->P9,e13->e15->e18->e19,e13@0-2;e15@2-4;e18@4-6;e19@6-8,P5@0;P4@2;P7@4;P8@6;P9@8,8.0,8.0,2,1.0,5.0,1,0,0,1,15.0
P5__SORT1__path_1,P5,SORT1,path_1,1,dijkstra_total+k_shortest_total,P5->P4->P7->SORT1,e13->e15->e20,e13@0-2;e15@2-4;e20@4-7,P5@0;P4@2;P7@4;SORT1@7,6.2,7.0,2,1.0,4.0,1,0,0,1,13.0
P5__SORT1__path_2,P5,SORT1,path_2,2,dijkstra_time+k_shortest_total,P5->P8->SORT1,e16->e21,e16@0-2;e21@2-5,P5@0;P8@2;SORT1@5,4.2,5.0,1,0.5,5.0,0,1,1,1,13.5
P5__SORT1__path_3,P5,SORT1,path_3,3,k_shortest_total,P5->P4->P7->P8->SORT1,e13->e15->e18->e21,e13@0-2;e15@2-4;e18@4-6;e21@6-9,P5@0;P4@2;P7@4;P8@6;SORT1@9,8.2,9.0,3,1.5,5.0,1,0,0,1,16.5
P5__SORT2__path_1,P5,SORT2,path_1,1,dijkstra_total+k_shortest_total,P5->P6->P9->SORT2,e14->e17->e23,e14@0-2;e17@2-4;e23@4-7,P5@0;P6@2;P9@4;SORT2@7,6.2,7.0,2,1.0,4.0,1,0,0,1,13.0
P5__SORT2__path_2,P5,SORT2,path_2,2,dijkstra_time+k_shortest_total,P5->P8->SORT2,e16->e22,e16@0-2;e22@2-5,P5@0;P8@2;SORT2@5,4.2,5.0,1,0.5,5.0,0,1,1,1,13.5
P5__SORT2__path_3,P5,SORT2,path_3,3,k_shortest_total,P5->P6->P9->P8->SORT2,e14->e17->e19->e22,e14@0-2;e17@2-4;e19@4-6;e22@6-9,P5@0;P6@2;P9@4;P8@6;SORT2@9,8.2,9.0,3,1.5,5.0,1,0,0,1,16.5
P5__OUT1__path_1,P5,OUT1,path_1,1,dijkstra_total+k_shortest_total,P5->P4->P7->SORT1->OUT1,e13->e15->e20->e24,e13@0-2;e15@2-4;e20@4-7;e24@7-9,P5@0;P4@2;P7@4;SORT1@7;OUT1@9,8.2,9.0,3,1.5,5.0,1,0,0,1,16.5
P5__OUT1__path_2,P5,OUT1,path_2,2,dijkstra_time+k_shortest_total,P5->P8->SORT1->OUT1,e16->e21->e24,e16@0-2;e21@2-5;e24@5-7,P5@0;P8@2;SORT1@5;OUT1@7,6.2,7.0,2,1.0,6.0,0,1,1,1,17.0
P5__OUT1__path_3,P5,OUT1,path_3,3,k_shortest_total,P5->P4->P7->P8->SORT1->OUT1,e13->e15->e18->e21->e24,e13@0-2;e15@2-4;e18@4-6;e21@6-9;e24@9-11,P5@0;P4@2;P7@4;P8@6;SORT1@9;OUT1@11,10.2,11.0,4,2.0,6.0,1,0,0,1,20.0
P5__OUT2__path_1,P5,OUT2,path_1,1,dijkstra_total+k_shortest_total,P5->P6->P9->SORT2->OUT2,e14->e17->e23->e25,e14@0-2;e17@2-4;e23@4-7;e25@7-9,P5@0;P6@2;P9@4;SORT2@7;OUT2@9,8.2,9.0,3,1.5,5.0,1,0,0,1,16.5
P5__OUT2__path_2,P5,OUT2,path_2,2,dijkstra_time+k_shortest_total,P5->P8->SORT2->OUT2,e16->e22->e25,e16@0-2;e22@2-5;e25@5-7,P5@0;P8@2;SORT2@5;OUT2@7,6.2,7.0,2,1.0,6.0,0,1,1,1,17.0
P5__OUT2__path_3,P5,OUT2,path_3,3,k_shortest_total,P5->P6->P9->P8->SORT2->OUT2,e14->e17->e19->e22->e25,e14@0-2;e17@2-4;e19@4-6;e22@6-9;e25@9-11,P5@0;P6@2;P9@4;P8@6;SORT2@9;OUT2@11,10.2,11.0,4,2.0,6.0,1,0,0,1,20.0
P5__CHG1__path_1,P5,CHG1,path_1,1,dijkstra_total+k_shortest_total,P5->P2->P1->J1->CHG1,e11->e08->e05->e26,e11@0-2;e08@2-4;e05@4-6;e26@6-8,P5@0;P2@2;P1@4;J1@6;CHG1@8,7.4,8.0,3,1.5,5.0,1,0,0,1,15.5
P5__CHG1__path_2,P5,CHG1,path_2,2,dijkstra_time+k_shortest_total,P5->P2->J2->J1->CHG1,e11->e06->e03->e26,e11@0-2;e06@2-4;e03@4-6;e26@6-8,P5@0;P2@2;J2@4;J1@6;CHG1@8,7.4,8.0,2,1.0,6.0,2,0,0,1,17.0
P5__CHG1__path_3,P5,CHG1,path_3,3,k_shortest_total,P5->P4->P1->J1->CHG1,e13->e10->e05->e26,e13@0-2;e10@2-4;e05@4-6;e26@6-8,P5@0;P4@2;P1@4;J1@6;CHG1@8,7.4,8.0,2,1.0,6.0,2,0,0,1,17.0
P5__CHG2__path_1,P5,CHG2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P5->P4->P7->CHG2,e13->e15->e27,e13@0-2;e15@2-4;e27@4-6,P5@0;P4@2;P7@4;CHG2@6,5.4,6.0,2,1.0,4.0,1,0,0,1,12.0
P5__CHG2__path_2,P5,CHG2,path_2,2,k_shortest_total,P5->P8->P7->CHG2,e16->e18->e27,e16@0-2;e18@2-4;e27@4-6,P5@0;P8@2;P7@4;CHG2@6,5.4,6.0,2,1.0,6.0,0,1,1,1,16.0
P5__CHG2__path_3,P5,CHG2,path_3,3,k_shortest_total,P5->P6->P9->P8->P7->CHG2,e14->e17->e19->e18->e27,e14@0-2;e17@2-4;e19@4-6;e18@6-8;e27@8-10,P5@0;P6@2;P9@4;P8@6;P7@8;CHG2@10,9.4,10.0,3,1.5,6.0,1,0,0,1,18.5
P6__IN1__path_1,P6,IN1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P6->P3->J3->J2->J1->IN1,e12->e07->e04->e03->e01,e12@0-2;e07@2-4;e04@4-6;e03@6-8;e01@8-10,P6@0;P3@2;J3@4;J2@6;J1@8;IN1@10,10.0,10.0,2,1.0,6.0,1,0,0,1,18.0
P6__IN1__path_2,P6,IN1,path_2,2,k_shortest_total,P6->P3->P2->P1->J1->IN1,e12->e09->e08->e05->e01,e12@0-2;e09@2-4;e08@4-6;e05@6-8;e01@8-10,P6@0;P3@2;P2@4;P1@6;J1@8;IN1@10,10.0,10.0,2,1.0,6.0,1,0,0,1,18.0
P6__IN1__path_3,P6,IN1,path_3,3,k_shortest_total,P6->P5->P2->P1->J1->IN1,e14->e11->e08->e05->e01,e14@0-2;e11@2-4;e08@4-6;e05@6-8;e01@8-10,P6@0;P5@2;P2@4;P1@6;J1@8;IN1@10,10.0,10.0,3,1.5,7.0,2,0,0,1,20.5
P6__IN2__path_1,P6,IN2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P6->P3->J3->IN2,e12->e07->e02,e12@0-2;e07@2-4;e02@4-6,P6@0;P3@2;J3@4;IN2@6,6.0,6.0,0,0.0,4.0,1,0,0,1,11.0
P6__IN2__path_2,P6,IN2,path_2,2,k_shortest_total,P6->P5->P2->P3->J3->IN2,e14->e11->e09->e07->e02,e14@0-2;e11@2-4;e09@4-6;e07@6-8;e02@8-10,P6@0;P5@2;P2@4;P3@6;J3@8;IN2@10,10.0,10.0,3,1.5,7.0,2,0,0,1,20.5
P6__IN2__path_3,P6,IN2,path_3,3,k_shortest_total,P6->P3->P2->J2->J3->IN2,e12->e09->e06->e04->e02,e12@0-2;e09@2-4;e06@4-6;e04@6-8;e02@8-10,P6@0;P3@2;P2@4;J2@6;J3@8;IN2@10,10.0,10.0,4,2.0,7.0,2,0,0,1,21.0
P6__P1__path_1,P6,P1,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P6->P3->P2->P1,e12->e09->e08,e12@0-2;e09@2-4;e08@4-6,P6@0;P3@2;P2@4;P1@6,6.0,6.0,1,0.5,4.0,1,0,0,1,11.5
P6__P1__path_2,P6,P1,path_2,2,k_shortest_total,P6->P5->P2->P1,e14->e11->e08,e14@0-2;e11@2-4;e08@4-6,P6@0;P5@2;P2@4;P1@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
P6__P1__path_3,P6,P1,path_3,3,k_shortest_total,P6->P5->P4->P1,e14->e13->e10,e14@0-2;e13@2-4;e10@4-6,P6@0;P5@2;P4@4;P1@6,6.0,6.0,1,0.5,6.0,3,0,0,1,15.5
P6__P2__path_1,P6,P2,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P6->P3->P2,e12->e09,e12@0-2;e09@2-4,P6@0;P3@2;P2@4,4.0,4.0,1,0.5,3.0,1,0,0,1,8.5
P6__P2__path_2,P6,P2,path_2,2,k_shortest_total,P6->P5->P2,e14->e11,e14@0-2;e11@2-4,P6@0;P5@2;P2@4,4.0,4.0,1,0.5,4.0,2,0,0,1,10.5
P6__P2__path_3,P6,P2,path_3,3,k_shortest_total,P6->P3->J3->J2->P2,e12->e07->e04->e06,e12@0-2;e07@2-4;e04@4-6;e06@6-8,P6@0;P3@2;J3@4;J2@6;P2@8,8.0,8.0,2,1.0,6.0,2,0,0,1,17.0
P6__P3__path_1,P6,P3,path_1,1,dijkstra_time+dijkstra_total+k_shortest_total,P6->P3,e12,e12@0-2,P6@0;P3@2,2.0,2.0,0,0.0,2.0,1,0,0,1,5.0
P6__P3__path_2,P6,P3,path_2,2,k_shortest_total,P6->P5->P2->P3,e14->e11->e09,e14@0-2;e11@2-4;e09@4-6,P6@0;P5@2;P2@4;P3@6,6.0,6.0,2,1.0,5.0,2,0,0,1,14.0
