path_uid,from_node,to_node,path_id,sample_index,offset_time,x,y,theta,speed,footprint_radius
vg::CHG2__IN1__path_1,CHG2,IN1,path_1,10,5.0,4.021,0.457,3.049995,1.0,0.25
vg::CHG2__IN1__path_1,CHG2,IN1,path_1,11,5.5,3.523,0.503,3.049995,1.0,0.25
vg::CHG2__IN1__path_1,CHG2,IN1,path_1,12,6.0,3.026,0.56,2.997096,1.0,0.25
vg::CHG2__IN1__path_1,CHG2,IN1,path_1,13,6.5,2.532,0.632,2.997096,1.0,0.25
vg::CHG2__IN1__path_1,CHG2,IN1,path_1,14,7.0,2.037,0.704,2.997096,1.0,0.25
vg::CHG2__IN1__path_1,CHG2,IN1,path_1,15,7.5,1.542,0.776,2.997096,1.0,0.25
vg::CHG2__IN1__path_1,CHG2,IN1,path_1,16,8.0,1.047,0.848,2.997096,1.0,0.25
vg::CHG2__IN1__path_1,CHG2,IN1,path_1,17,8.5,0.552,0.92,2.997096,1.0,0.25
vg::CHG2__IN1__path_1,CHG2,IN1,path_1,18,9.0,0.058,0.992,2.997096,1.0,0.25
vg::CHG2__IN1__path_1,CHG2,IN1,path_1,19,9.058,0.0,1.0,2.997096,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,0,0.0,9.0,0.0,2.68067,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,1,0.5,8.552,0.222,2.68067,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,2,1.0,8.104,0.445,2.68067,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,3,1.5,7.657,0.667,2.68067,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,4,2.0,7.364,1.048,2.051684,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,5,2.5,7.133,1.491,2.051684,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,6,3.0,6.902,1.935,2.051684,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,7,3.5,6.67,2.378,2.051684,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,8,4.0,6.294,2.634,2.91195,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,9,4.5,5.807,2.748,2.91195,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,10,5.0,5.32,2.862,2.91195,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,11,5.5,4.843,3.007,2.751186,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,12,6.0,4.381,3.197,2.751186,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,13,6.5,3.919,3.387,2.751186,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,14,7.0,3.456,3.578,2.751186,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,15,7.5,2.994,3.768,2.751186,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,16,8.0,2.531,3.958,2.751186,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,17,8.5,2.069,4.149,2.751186,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,18,9.0,1.607,4.339,2.751186,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,19,9.5,1.144,4.529,2.751186,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,20,10.0,0.682,4.719,2.751186,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,21,10.5,0.22,4.91,2.751186,1.0,0.25
vg::CHG2__IN2__path_1,CHG2,IN2,path_1,22,10.737,0.0,5.0,2.751186,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,0,0.0,9.0,0.0,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,1,0.5,8.502,0.046,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,2,1.0,8.004,0.091,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,3,1.5,7.506,0.137,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,4,2.0,7.008,0.183,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,5,2.5,6.51,0.229,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,6,3.0,6.013,0.274,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,7,3.5,5.515,0.32,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,8,4.0,5.017,0.366,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,9,4.5,4.519,0.412,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,10,5.0,4.021,0.457,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,11,5.5,3.523,0.503,3.049995,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,12,6.0,3.178,0.729,1.826948,1.0,0.25
vg::CHG2__P1__path_1,CHG2,P1,path_1,13,6.228,3.12,0.95,1.826948,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,0,0.0,9.0,0.0,2.988943,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,1,0.5,8.506,0.076,2.988943,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,2,1.0,8.012,0.152,2.988943,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,3,1.5,7.517,0.228,2.988943,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,4,2.0,7.023,0.304,2.988943,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,5,2.5,6.529,0.38,2.988943,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,6,3.0,6.035,0.456,2.988943,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,7,3.5,5.541,0.532,2.988943,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,8,4.0,5.148,0.747,2.027641,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,9,4.5,4.928,1.195,2.027641,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,10,5.0,4.707,1.644,2.027641,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,11,5.5,4.486,2.093,2.027641,1.0,0.25
vg::CHG2__P2__path_1,CHG2,P2,path_1,12,5.787,4.36,2.35,2.027641,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,0,0.0,9.0,0.0,2.68067,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,1,0.5,8.552,0.222,2.68067,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,2,1.0,8.104,0.445,2.68067,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,3,1.5,7.657,0.667,2.68067,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,4,2.0,7.364,1.048,2.051684,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,5,2.5,7.133,1.491,2.051684,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,6,3.0,6.902,1.935,2.051684,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,7,3.5,6.67,2.378,2.051684,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,8,4.0,6.294,2.634,2.91195,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,9,4.5,5.807,2.748,2.91195,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,10,5.0,5.32,2.862,2.91195,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,11,5.5,4.904,3.088,2.245537,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,12,6.0,4.592,3.478,2.245537,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,13,6.5,4.279,3.868,2.245537,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,14,7.0,3.967,4.259,2.245537,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,15,7.5,3.793,4.708,1.704147,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,16,8.0,3.726,5.204,1.704147,1.0,0.25
vg::CHG2__P3__path_1,CHG2,P3,path_1,17,8.046,3.72,5.25,1.704147,1.0,0.25
vg::CHG2__P4__path_1,CHG2,P4,path_1,0,0.0,9.0,0.0,2.988943,1.0,0.25
vg::CHG2__P4__path_1,CHG2,P4,path_1,1,0.5,8.506,0.076,2.988943,1.0,0.25
vg::CHG2__P4__path_1,CHG2,P4,path_1,2,1.0,8.012,0.152,2.988943,1.0,0.25
vg::CHG2__P4__path_1,CHG2,P4,path_1,3,1.5,7.517,0.228,2.988943,1.0,0.25
vg::CHG2__P4__path_1,CHG2,P4,path_1,4,2.0,7.023,0.304,2.988943,1.0,0.25
vg::CHG2__P4__path_1,CHG2,P4,path_1,5,2.5,6.529,0.38,2.988943,1.0,0.25
vg::CHG2__P4__path_1,CHG2,P4,path_1,6,3.0,6.035,0.456,2.988943,1.0,0.25
vg::CHG2__P4__path_1,CHG2,P4,path_1,7,3.5,5.541,0.532,2.988943,1.0,0.25
vg::CHG2__P4__path_1,CHG2,P4,path_1,8,4.0,5.188,0.761,1.800439,1.0,0.25
vg::CHG2__P4__path_1,CHG2,P4,path_1,9,4.5,5.074,1.248,1.800439,1.0,0.25
vg::CHG2__P4__path_1,CHG2,P4,path_1,10,4.605,5.05,1.35,1.800439,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,0,0.0,9.0,0.0,2.68067,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,1,0.5,8.552,0.222,2.68067,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,2,1.0,8.104,0.445,2.68067,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,3,1.5,7.657,0.667,2.68067,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,4,2.0,7.364,1.048,2.051684,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,5,2.5,7.133,1.491,2.051684,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,6,3.0,6.902,1.935,2.051684,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,7,3.5,6.67,2.378,2.051684,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,8,4.0,6.436,2.819,2.064738,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,9,4.5,6.376,3.315,1.681454,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,10,5.0,6.321,3.812,1.681454,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,11,5.5,5.863,4.003,2.761086,1.0,0.25
vg::CHG2__P5__path_1,CHG2,P5,path_1,12,5.762,5.62,4.1,2.761086,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,0,0.0,9.0,0.0,1.695966,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,1,0.5,8.938,0.496,1.695966,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,2,1.0,8.875,0.992,1.695966,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,3,1.5,8.813,1.488,1.695966,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,4,2.0,8.75,1.984,1.695966,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,5,2.5,8.688,2.48,1.695966,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,6,3.0,8.625,2.977,1.695966,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,7,3.5,8.514,3.464,1.806341,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,8,4.0,8.397,3.95,1.806341,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,9,4.5,8.28,4.436,1.806341,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,10,5.0,8.163,4.922,1.806341,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,11,5.5,8.047,5.408,1.806341,1.0,0.25
vg::CHG2__P6__path_1,CHG2,P6,path_1,12,5.665,7.98,5.55,1.806341,1.0,0.25
vg::CHG2__P7__path_1,CHG2,P7,path_1,0,0.0,9.0,0.0,2.68067,1.0,0.25
vg::CHG2__P7__path_1,CHG2,P7,path_1,1,0.5,8.552,0.222,2.68067,1.0,0.25
vg::CHG2__P7__path_1,CHG2,P7,path_1,2,1.0,8.104,0.445,2.68067,1.0,0.25
vg::CHG2__P7__path_1,CHG2,P7,path_1,3,1.5,7.657,0.667,2.68067,1.0,0.25
vg::CHG2__P7__path_1,CHG2,P7,path_1,4,1.95,7.38,1.0,2.68067,1.0,0.25
vg::CHG2__P8__path_1,CHG2,P8,path_1,0,0.0,9.0,0.0,1.689386,1.0,0.25
vg::CHG2__P8__path_1,CHG2,P8,path_1,1,0.5,8.941,0.496,1.689386,1.0,0.25
vg::CHG2__P8__path_1,CHG2,P8,path_1,2,1.0,8.882,0.993,1.689386,1.0,0.25
vg::CHG2__P8__path_1,CHG2,P8,path_1,3,1.5,8.823,1.489,1.689386,1.0,0.25
vg::CHG2__P8__path_1,CHG2,P8,path_1,4,2.0,8.763,1.986,1.689386,1.0,0.25
vg::CHG2__P8__path_1,CHG2,P8,path_1,5,2.367,8.72,2.35,1.689386,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,0,0.0,9.0,0.0,2.68067,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,1,0.5,8.552,0.222,2.68067,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,2,1.0,8.104,0.445,2.68067,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,3,1.5,7.657,0.667,2.68067,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,4,2.0,7.364,1.048,2.051684,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,5,2.5,7.133,1.491,2.051684,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,6,3.0,6.902,1.935,2.051684,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,7,3.5,6.67,2.378,2.051684,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,8,4.0,6.436,2.819,2.064738,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,9,4.5,6.38,3.315,1.674032,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,10,5.0,6.328,3.813,1.674032,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,11,5.5,6.277,4.31,1.674032,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,12,6.0,6.225,4.807,1.674032,1.0,0.25
vg::CHG2__P9__path_1,CHG2,P9,path_1,13,6.244,6.2,5.05,1.674032,1.0,0.25
vg::CHG2__SORT1__path_1,CHG2,SORT1,path_1,0,0.0,9.0,0.0,1.249046,1.0,0.25
vg::CHG2__SORT1__path_1,CHG2,SORT1,path_1,1,0.5,9.158,0.474,1.249046,1.0,0.25
vg::CHG2__SORT1__path_1,CHG2,SORT1,path_1,2,1.0,9.316,0.949,1.249046,1.0,0.25
vg::CHG2__SORT1__path_1,CHG2,SORT1,path_1,3,1.5,9.474,1.423,1.249046,1.0,0.25
vg::CHG2__SORT1__path_1,CHG2,SORT1,path_1,4,2.0,9.632,1.897,1.249046,1.0,0.25
vg::CHG2__SORT1__path_1,CHG2,SORT1,path_1,5,2.277,9.72,2.16,1.249046,1.0,0.25
vg::CHG2__SORT2__path_1,CHG2,SORT2,path_1,0,0.0,9.0,0.0,1.246825,1.0,0.25
vg::CHG2__SORT2__path_1,CHG2,SORT2,path_1,1,0.5,9.159,0.474,1.246825,1.0,0.25
vg::CHG2__SORT2__path_1,CHG2,SORT2,path_1,2,1.0,9.318,0.948,1.246825,1.0,0.25
vg::CHG2__SORT2__path_1,CHG2,SORT2,path_1,3,1.5,9.478,1.422,1.246825,1.0,0.25
vg::CHG2__SORT2__path_1,CHG2,SORT2,path_1,4,2.0,9.637,1.896,1.246825,1.0,0.25
vg::CHG2__SORT2__path_1,CHG2,SORT2,path_1,5,2.5,9.796,2.37,1.246825,1.0,0.25
vg::CHG2__SORT2__path_1,CHG2,SORT2,path_1,6,3.0,9.955,2.844,1.246825,1.0,0.25
vg::CHG2__SORT2__path_1,CHG2,SORT2,path_1,7,3.5,10.114,3.318,1.246825,1.0,0.25
vg::CHG2__SORT2__path_1,CHG2,SORT2,path_1,8,4.0,10.273,3.792,1.246825,1.0,0.25
vg::CHG2__SORT2__path_1,CHG2,SORT2,path_1,9,4.272,10.36,4.05,1.246825,1.0,0.25
vg::CHG2__OUT1__path_1,CHG2,OUT1,path_1,0,0.0,9.0,0.0,0.588003,1.0,0.25
vg::CHG2__OUT1__path_1,CHG2,OUT1,path_1,1,0.5,9.416,0.277,0.588003,1.0,0.25
vg::CHG2__OUT1__path_1,CHG2,OUT1,path_1,2,1.0,9.832,0.555,0.588003,1.0,0.25
vg::CHG2__OUT1__path_1,CHG2,OUT1,path_1,3,1.5,10.248,0.832,0.588003,1.0,0.25
vg::CHG2__OUT1__path_1,CHG2,OUT1,path_1,4,2.0,10.664,1.109,0.588003,1.0,0.25
vg::CHG2__OUT1__path_1,CHG2,OUT1,path_1,5,2.5,11.08,1.387,0.588003,1.0,0.25
vg::CHG2__OUT1__path_1,CHG2,OUT1,path_1,6,3.0,11.496,1.664,0.588003,1.0,0.25
vg::CHG2__OUT1__path_1,CHG2,OUT1,path_1,7,3.5,11.912,1.941,0.588003,1.0,0.25
vg::CHG2__OUT1__path_1,CHG2,OUT1,path_1,8,3.606,12.0,2.0,0.588003,1.0,0.25
vg::CHG2__OUT2__path_1,CHG2,OUT2,path_1,0,0.0,9.0,0.0,0.927295,1.0,0.25
vg::CHG2__OUT2__path_1,CHG2,OUT2,path_1,1,0.5,9.3,0.4,0.927295,1.0,0.25
vg::CHG2__OUT2__path_1,CHG2,OUT2,path_1,2,1.0,9.6,0.8,0.927295,1.0,0.25
vg::CHG2__OUT2__path_1,CHG2,OUT2,path_1,3,1.5,9.9,1.2,0.927295,1.0,0.25
vg::CHG2__OUT2__path_1,CHG2,OUT2,path_1,4,2.0,10.2,1.6,0.927295,1.0,0.25
vg::CHG2__OUT2__path_1,CHG2,OUT2,path_1,5,2.5,10.5,2.0,0.927295,1.0,0.25
vg::CHG2__OUT2__path_1,CHG2,OUT2,path_1,6,3.0,10.8,2.4,0.927295,1.0,0.25
vg::CHG2__OUT2__path_1,CHG2,OUT2,path_1,7,3.5,11.1,2.8,0.927295,1.0,0.25
vg::CHG2__OUT2__path_1,CHG2,OUT2,path_1,8,4.0,11.4,3.2,0.927295,1.0,0.25
vg::CHG2__OUT2__path_1,CHG2,OUT2,path_1,9,4.5,11.7,3.6,0.927295,1.0,0.25
vg::CHG2__OUT2__path_1,CHG2,OUT2,path_1,10,5.0,12.0,4.0,0.927295,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,0,0.0,4.36,2.35,1.143144,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,1,0.5,4.567,2.805,1.143144,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,2,1.0,4.775,3.26,1.143144,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,3,1.5,4.982,3.715,1.143144,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,4,2.0,5.415,3.82,0.0,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,5,2.5,5.915,3.82,0.0,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,6,3.0,6.414,3.807,-0.141897,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,7,3.5,6.909,3.736,-0.141897,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,8,4.0,7.404,3.665,-0.141897,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,9,4.5,7.87,3.52,-0.588003,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,10,5.0,8.286,3.243,-0.588003,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,11,5.5,8.635,2.922,-1.422636,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,12,6.0,8.708,2.428,-1.422636,1.0,0.25
avg::P2__P8__path_1,P2,P8,path_1,13,6.079,8.72,2.35,-1.422636,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,0,0.0,4.36,2.35,1.143144,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,1,0.5,4.567,2.805,1.143144,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,2,1.0,4.775,3.26,1.143144,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,3,1.5,4.982,3.715,1.143144,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,4,2.0,5.415,3.82,0.0,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,5,2.5,5.915,3.82,0.0,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,6,3.0,6.414,3.807,-0.141897,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,7,3.5,6.909,3.736,-0.141897,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,8,4.0,7.404,3.665,-0.141897,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,9,4.5,7.87,3.52,-0.588003,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,10,5.0,8.286,3.243,-0.588003,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,11,5.5,8.698,2.959,-0.663556,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,12,6.0,9.092,2.651,-0.663556,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,13,6.5,9.486,2.343,-0.663556,1.0,0.25
avg::P2__SORT1__path_1,P2,SORT1,path_1,14,6.798,9.72,2.16,-0.663556,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,0,0.0,4.36,2.35,1.143144,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,1,0.5,4.567,2.805,1.143144,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,2,1.0,4.775,3.26,1.143144,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,3,1.5,4.982,3.715,1.143144,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,4,2.0,5.414,3.837,0.043125,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,5,2.5,5.914,3.858,0.043125,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,6,3.0,6.413,3.88,0.043125,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,7,3.5,6.913,3.901,0.043125,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,8,4.0,7.412,3.923,0.043125,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,9,4.5,7.912,3.944,0.043125,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,10,5.0,8.411,3.966,0.043125,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,11,5.5,8.911,3.987,0.043125,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,12,6.0,9.41,4.009,0.043125,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,13,6.5,9.91,4.031,0.043125,1.0,0.25
avg::P2__SORT2__path_1,P2,SORT2,path_1,14,6.95,10.36,4.05,0.043125,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,0,0.0,4.36,2.35,1.143144,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,1,0.5,4.567,2.805,1.143144,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,2,1.0,4.775,3.26,1.143144,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,3,1.5,4.982,3.715,1.143144,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,4,2.0,5.415,3.82,0.0,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,5,2.5,5.915,3.82,0.0,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,6,3.0,6.414,3.807,-0.141897,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,7,3.5,6.909,3.736,-0.141897,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,8,4.0,7.404,3.665,-0.141897,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,9,4.5,7.889,3.556,-0.36184,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,10,5.0,8.356,3.379,-0.36184,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,11,5.5,8.824,3.202,-0.36184,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,12,6.0,9.291,3.025,-0.36184,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,13,6.5,9.759,2.848,-0.36184,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,14,7.0,10.227,2.671,-0.36184,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,15,7.5,10.694,2.494,-0.36184,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,16,8.0,11.162,2.317,-0.36184,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,17,8.5,11.63,2.14,-0.36184,1.0,0.25
avg::P2__OUT1__path_1,P2,OUT1,path_1,18,8.896,12.0,2.0,-0.36184,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,0,0.0,4.36,2.35,1.143144,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,1,0.5,4.567,2.805,1.143144,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,2,1.0,4.775,3.26,1.143144,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,3,1.5,4.982,3.715,1.143144,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,4,2.0,5.414,3.83,0.025819,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,5,2.5,5.914,3.843,0.025819,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,6,3.0,6.414,3.856,0.025819,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,7,3.5,6.914,3.869,0.025819,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,8,4.0,7.414,3.882,0.025819,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,9,4.5,7.914,3.894,0.025819,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,10,5.0,8.413,3.907,0.025819,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,11,5.5,8.913,3.92,0.025819,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,12,6.0,9.413,3.933,0.025819,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,13,6.5,9.913,3.946,0.025819,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,14,7.0,10.413,3.959,0.025819,1.0,0.25
avg::P2__OUT2__path_1,P2,OUT2,path_1,15,7.5,10.913,3.972,0.025819,1.0,0.25
